Sample.Name	sample_number	Cruise	Event	Order_Occ	Sta_ID	line	station	Cast_Type	Cardinal_Sta	Station_Notes	Bottle	Assoc_Bottle	Depthm	Bottle_Notes	NCOG_DNA	NCOG_RNA	DNA_VolFilt	RNA_VolFilt	Pump_Speed	DNA_RNA_Vol_Notes	Filt_Str	Filt_End	Date	Time	DateTime	Lat_Dec	Lon_Dec	Distance	NoCCSamples	DelDepth	CC_Depth	T_degC	Salnty	STheta	O2ml_L	PO4ug	SiO3ug	NO3ug	NH3ug	ChlorA	Phaeop	RecInd	Code_CCE	IntChl	IntC14	MLD_Sigma	NCDepth	Spike1	Spike8	depth_category
201904_086.7_045.0_13	NR0436	201904	NA	31	086.7 045.0	NA	NA	Prodo	FALSE		23	22	13	assoc bttl 21	TRUE	TRUE	2	4	NA		1302	1316	4/8/2019	19:22	4/8/19 19:22	33.48132	-119.31367	-51.23899841	2	0	13	14.96100044	33.5951004	24.89903069	6.083000183	0.170000002	2.589999914	0.150000006	0.079999998	0.620999992	0.171000004	3		57.5	776.7000122	18.61516353	30.95522366	3643565710	1365869385	Surface
201904_086.7_045.0_44	NR0437	201904	NA	31	086.7 045.0	NA	NA	Prodo	FALSE		17	16	44		TRUE	TRUE	2	4	NA		1302	1319	4/8/2019	19:22	4/8/19 19:22	33.48132	-119.31367	-51.23899841	2	0	44	12.8409996	33.60079956	25.3433609	5.254000187	0.610000014	6.190000057	5.670000076	0.079999998	1.271999955	0.58099997	3		57.5	776.7000122	18.61516353	30.95522366	3643565710	1365869385	DCM
201904_081.8_046.9_16	NR0438	201904	NA	36	081.8 046.9	NA	NA	Prodo	TRUE		20		16		TRUE	TRUE	2	3.64	NA		1357	1422	4/9/2019	19:52	4/9/19 19:52	34.27367	-120.03217	-14.81099987	2	0	16	13.18999958	33.63890076	25.30216026	6.068999767	0.389999986	5.329999924	1.980000019	0.170000002	11.2670002	1.786000013	3		206.8000031	51.90000153	16.02865863	3	3643565710	1365869385	DCM
201904_083.3_070.0_10	NR0439	201904	NA	54	083.3 070.0	NA	NA	Prodo	FALSE		23	22	10		TRUE	TRUE	2	4	NA		1253	1310	4/14/2019	19:20	4/14/19 19:20	33.23898	-121.4385	-123.0019989	2	0	10	14.37100029	33.39400101	24.86989021	5.931000233	0.25999999	1.840000033	0.090000004	0.090000004	0.38499999	0.127000004	3		131.6000061	288.7999878	24.59623429	55.63636371	3643565710	1365869385	Surface
201904_083.3_070.0_77	NR0440	201904	NA	54	083.3 070.0	NA	NA	Prodo	FALSE		15	14	77		TRUE	TRUE	2	4	NA		1253	1310	4/14/2019	19:20	4/14/19 19:20	33.23898	-121.4385	-123.0019989	2	1	77	13.61200047	33.49670029	25.11042976	6.106999874	0.310000002	1.389999986	1.389999986	0.330000013	2.496999979	0.632000029	3		131.6000061	288.7999878	24.59623429	55.63636371	3643565710	1365869385	DCM
201904_080.0_060.0_13	NR0441	201904	NA	58	080.0 060.0	NA	NA	Prodo	FALSE		22	21	13		TRUE	TRUE	2	4	NA		1031	NA	4/15/2019	16:04	4/15/19 16:04	34.14882	-121.15433	-38.70899963	2	0	13	13.50199986	33.44929886	25.09247017	5.886000156	0.400000006	3.569999933	2.329999924	0.25999999	0.699000001	0.268999994	3		79.59999847	504.1000061	15.51340795	2	3643565710	1365869385	Surface
201904_080.0_060.0_44	NR0442	201904	NA	58	080.0 060.0	NA	NA	Prodo	FALSE		17	44	44	saya 44 for assoc. bottle bun donâ€™t think it is. Looks like depth	TRUE	TRUE	2	4	NA		1031	NA	4/15/2019	16:04	4/15/19 16:04	34.14882	-121.15433	-38.70899963	2	0	44	12.52299976	33.49259949	25.32143974	5.660999775	0.709999979	6.949999809	6.639999866	0.189999998	1.424000025	0.55400002	3		79.59999847	504.1000061	15.51340795	2	3643565710	1365869385	DCM
201904_080.0_060.0_170	NR0443	201904	NA	58	080.0 060.0	NA	NA	Prodo	FALSE		8		170		FALSE	TRUE		6	NA		1032	NA	4/15/2019	16:04	4/15/19 16:04	34.14882	-121.15433	-38.70899963	1	0	170	8.850999832	34.0007019	26.36516953	2.332999945	2.089999914	33.09999847	27.44000053	0	0.009	0.136999995	3		79.59999847	504.1000061	15.51340795	2	3643565710	1365869385	Deep
201904_080.0_060.0_515	NR0444	201904	NA	58	080.0 060.0	NA	NA	Prodo	FALSE		1		515		FALSE	TRUE		6	NA		1032	NA	4/15/2019	16:04	4/15/19 16:04	34.14882	-121.15433	-38.70899963	1	0	516	5.614999771	34.20700073	26.98454094	0.432999998	3.130000114	80.09999847	41.02999878	0.059999999	NA	NA	3		79.59999847	504.1000061	15.51340795	2	3643565710	1365869385	Deep
201904_080.0_051.0_9	NR0445	201904	NA	68	080.0 051.0	NA	NA	Prodo	FALSE		10	9	9		TRUE	TRUE	2	4	NA		1134	1155	4/17/2019	18:53	4/17/19 18:53	34.45332	-120.52917	-2.76699996	2	0	9	11.39000034	33.77669907	25.75329971	NA	NA	NA	NA	NA	NA	NA	6		115.0999985	1382.599976	17.43369711	3	3643565710	1365869385	Surface
201904_080.0_051.0_30	NR0446	201904	NA	68	080.0 051.0	NA	NA	Prodo	FALSE		6	5	30		TRUE	TRUE	2	4	NA		1134	1155	4/17/2019	18:53	4/17/19 18:53	34.45332	-120.52917	-2.76699996	2	0	30	11.125	33.78319931	25.8073597	4.255000114	1.580000043	21.04000092	18.70000076	0.119999997	2.25	0.418000013	7		115.0999985	1382.599976	17.43369711	3	3643565710	1365869385	DCM
201907_093.3_026.7_9	NR0447	201907	NA	1	093.3 026.7	NA	NA	Prodo	FALSE		7		9		TRUE	TRUE	2	4	NA		1415	1445	7/11/2019	20:17	7/11/19 20:17	32.9546	-117.29982	-2.012000084	2	0	9	18.36400032	33.71500015	24.2003994	6.177999973	0.129999995	1.809999943	0.090000004	0.129999995	1.254999995	0.263000011	3		73	965	10.15660468	18.36434107	3643565710	1365869385	Surface
201907_093.3_026.7_17	NR0448	201907	NA	1	093.3 026.7	NA	NA	Prodo	FALSE		5		17		TRUE	TRUE	2	2	NA	Filters got clogged, only 2 L got through in 30 min	1415	1445	7/11/2019	20:17	7/11/19 20:17	32.9546	-117.29982	-2.012000084	2	0	17	13.5909996	33.63999939	25.22208023	5.795000076	0.379999995	3.910000086	0.119999997	0.769999981	3.505000114	0.880999982	3		73	965	10.15660468	18.36434107	3643565710	1365869385	DCM
201907_093.3_045.0_10	NR0449	201907	NA	8	093.3 045.0	NA	NA	Prodo	FALSE		23		10		TRUE	TRUE	2	4	NA		1400	1415	7/12/2019	19:31	7/12/19 19:31	32.35088	-118.54753	-74.6230011	2	0	10	16.51199913	33.6576004	24.59966087	5.836999893	0.170000002	0.639999986	0	0	0.658999979	0.119999997	7		39.59999847	434.2000122	13.00844671	25.29357791	3643565710	1365869385	Surface
201907_093.3_045.0_32	NR0450	201907	NA	8	093.3 045.0	NA	NA	Prodo	FALSE		18		32		TRUE	TRUE	2	4	NA		1400	1413	7/12/2019	19:31	7/12/19 19:31	32.35088	-118.54753	-74.6230011	2	0	32	13.11600018	33.49810028	25.20879936	NA	NA	NA	NA	NA	NA	NA	6		39.59999847	434.2000122	13.00844671	25.29357791	3643565710	1365869385	DCM
201907_090.0_110.0_14	NR0451	201907	NA	18	090.0 110.0	NA	NA	Prodo	FALSE		23		14		TRUE	TRUE	2	4	NA		1030	1043	7/15/2019	15:57	7/15/19 15:57	30.75832	-123.32823	-327.8460083	2	0	14	17.50200081	33.26800156	24.06838036	5.668000221	0.239999995	1.399999976	0	0	0.074000001	0.018999999	3		22.29999924	347.2999878	13.00186368	108.6986298	3643565710	1365869385	DCM
201907_090.0_110.0_115	NR0452	201907	NA	18	090.0 110.0	NA	NA	Prodo	FALSE		14		115		TRUE	TRUE	2	4	NA		1030	1045	7/15/2019	15:57	7/15/19 15:57	30.75832	-123.32823	-327.8460083	2	0	115	14.06700039	33.78960037	25.24539948	5.400000095	0.360000014	2.940000057	1.460000038	0.180000007	0.238999993	0.231999993	3		22.29999924	347.2999878	13.00186368	108.6986298	3643565710	1365869385	DCM
201907_090.0_110.0_170	NR0453	201907	NA	18	090.0 110.0	NA	NA	Prodo	FALSE		8		170		FALSE	TRUE		6	NA		1030	1052	7/15/2019	15:57	7/15/19 15:57	30.75832	-123.32823	-327.8460083	1	0	169	10.62300014	33.74549866	25.87285042	4.418000221	1.159999967	13.30000019	14.64000034	0.079999998	0.041000001	0.039000001	3		22.29999924	347.2999878	13.00186368	108.6986298	3643565710	1365869385	Deep
201907_090.0_110.0_515	NR0454	201907	NA	18	090.0 110.0	NA	NA	Prodo	FALSE		1		515		FALSE	TRUE		6	NA		1030	1053	7/15/2019	15:57	7/15/19 15:57	30.75832	-123.32823	-327.8460083	1	0	520	5.727000237	34.23109818	26.99020958	0.458000004	3.180000067	78.97000122	41.70999908	0	NA	NA	3		22.29999924	347.2999878	13.00186368	108.6986298	3643565710	1365869385	Deep
201907_090.0_070.0_10	NR0455	201907	NA	21	090.0 070.0	NA	NA	Prodo	TRUE		22		10		TRUE	TRUE	2	4	NA		1233	1303	7/16/2019	18:15	7/16/19 18:15	32.0795	-120.63468	-168.7550049	2	0	10	15.79800034	33.32820129	24.50893021	5.907999992	0.219999999	0.959999979	0	0	0.386000007	0.122000001	7		38.29999924	363.2000122	34.54140323	79.09090922	3643565710	1365869385	Surface
201907_090.0_070.0_34	NR0456	201907	NA	21	090.0 070.0	NA	NA	Prodo	TRUE		18		34		TRUE	TRUE	2	4	NA		1233	1243	7/16/2019	18:15	7/16/19 18:15	32.0795	-120.63468	-168.7550049	2	0	33	15.72000027	33.31729889	24.51959991	NA	NA	NA	NA	NA	NA	NA	6		38.29999924	363.2000122	34.54140323	79.09090922	3643565710	1365869385	DCM
201907_090.0_070.0_170	NR0457	201907	NA	21	090.0 070.0	NA	NA	Prodo	TRUE		8		170		FALSE	TRUE		6	NA		1233	1250	7/16/2019	18:15	7/16/19 18:15	32.0795	-120.63468	-168.7550049	1	0	170	9.512000084	33.81600189	26.11511993	3.414000034	1.659999967	23.04999924	21.89999962	0	0.007	0.033	3		38.29999924	363.2000122	34.54140323	79.09090922	3643565710	1365869385	Deep
201907_090.0_070.0_515	NR0458	201907	NA	21	090.0 070.0	NA	NA	Prodo	TRUE		1		515		FALSE	TRUE		6	NA		1233	1253	7/16/2019	18:15	7/16/19 18:15	32.0795	-120.63468	-168.7550049	1	0	514	5.734000206	34.229599	26.98804092	0.44600001	3.079999924	79.25	40.34999847	0	NA	NA	3		38.29999924	363.2000122	34.54140323	79.09090922	3643565710	1365869385	Deep
201907_090.0_045.0_10	NR0459	201907	NA	24	090.0 045.0	NA	NA	Prodo	FALSE		22		10		TRUE	TRUE	2	4	NA		1100	1130	7/17/2019	16:41	7/17/19 16:41	32.92243	-118.93358	-68.90799713	2	0	10	17.26399994	33.67710114	24.43836021	5.879000187	0.150000006	0.25999999	0	0	0.521000028	0.182999998	3		56.29999924	704.5	10.24887655	12.74914081	3643565710	1365869385	Surface
201907_090.0_045.0_18	NR0460	201907	NA	24	090.0 045.0	NA	NA	Prodo	FALSE		20		18		TRUE	TRUE	2	4	NA		1100	1120	7/17/2019	16:41	7/17/19 16:41	32.92243	-118.93358	-68.90799713	2	0	18	14.17599964	33.61410141	25.08124924	5.518000126	0.460000008	3.539999962	2.910000086	0	3.117000103	1.049000025	3		56.29999924	704.5	10.24887655	12.74914081	3643565710	1365869385	DCM
201907_090.0_045.0_170	NR0461	201907	NA	24	090.0 045.0	NA	NA	Prodo	FALSE		8		170		FALSE	TRUE		6	NA		1100	1121	7/17/2019	16:41	7/17/19 16:41	32.92243	-118.93358	-68.90799713	1	0	170	8.80700016	34.0760994	26.43111992	1.90199995	2.279999971	36.29000092	28.62999916	0	0.004	0.063000001	3		56.29999924	704.5	10.24887655	12.74914081	3643565710	1365869385	Deep
201907_090.0_045.0_515	NR0462	201907	NA	24	090.0 045.0	NA	NA	Prodo	FALSE		1		515		FALSE	TRUE		6	NA		1100	1120	7/17/2019	16:41	7/17/19 16:41	32.92243	-118.93358	-68.90799713	1	0	514	6.179999828	34.32369995	27.0071907	0.310000002	3.170000076	75.08999634	39.59000015	0	NA	NA	3		56.29999924	704.5	10.24887655	12.74914081	3643565710	1365869385	Deep
201907_086.7_060.0_8	NR0463	201907	NA	38	086.7 060.0	NA	NA	Prodo	FALSE		23		8		TRUE	TRUE	2	4	NA		1120	1130	7/19/2019	17:04	7/19/19 17:04	32.98242	-120.36013	-111.6819992	2	0	8	16.39800072	33.29380035	24.34634972	5.755000114	0.209999993	1.639999986	0	0	0.187999994	0.057	3		103.5	708.9000244	10.93066122	58.81032949	3643565710	1365869385	Surface
201907_086.7_060.0_50	NR0464	201907	NA	38	086.7 060.0	NA	NA	Prodo	FALSE		16		50		TRUE	TRUE	2	4	NA		1120	1130	7/19/2019	17:04	7/19/19 17:04	32.98242	-120.36013	-111.6819992	2	0	50	14.79300022	33.42779922	24.80868912	6.068999767	0.219999999	0.449999988	0	0.07	2.313999891	0.907000005	7		103.5	708.9000244	10.93066122	58.81032949	3643565710	1365869385	DCM
201907_086.7_100.0_12	NR0465	201907	NA	42	086.7 100.0	NA	NA	Prodo	FALSE		23		12		TRUE	TRUE	2	4	NA		1035	1050	7/20/2019	16:12	7/20/19 16:12	31.65427	-123.06627	-270.3760071	2	0	11	18.83399963	33.63159943	24.0196991	NA	NA	NA	NA	NA	NA	NA	6		35.20000076	224.1000061	17.12025521	69.795389	3643565710	1365869385	Surface
201907_086.7_100.0_82	NR0466	201907	NA	42	086.7 100.0	NA	NA	Prodo	FALSE		15		82		TRUE	TRUE	2	4	NA		1035	1050	7/20/2019	16:12	7/20/19 16:12	31.65427	-123.06627	-270.3760071	2	0	82	12.63399982	33.5625	25.35610008	4.987999916	0.730000019	6.809999943	7.050000191	0	0.66900003	0.351000011	3		35.20000076	224.1000061	17.12025521	69.795389	3643565710	1365869385	DCM
201907_083.3_051.0_9	NR0467	201907	NA	50	083.3 051.0	NA	NA	Prodo	FALSE		15		9		TRUE	TRUE	2	4	NA		1000	1020	7/22/2019	16:16	7/22/19 16:16	33.87683	-120.13683	-47.4980011	2	0	9	13.38199997	33.65779877	25.27780914	5.025000095	0.769999981	5.880000114	6.690000057	0.230000004	3.346999884	0.869000018	3		66.69999695	941.5	10.65128944	2	3643565710	1365869385	Surface
201907_080.0_090.0_11	NR0468	201907	NA	55	080.0 090.0	NA	NA	Prodo	FALSE		21		11		TRUE	TRUE	2	4	NA		1445	1455	7/23/2019	20:21	7/23/19 20:21	33.14367	-123.22022	-158.2230072	2	0	11	17.9829998	33.42229843	24.07016945	5.505000114	0.280000001	1.320000052	0	0	0.079000004	0.041999999	3		23.5	135.6999969	27.02334836	83.04201656	3643565710	1365869385	Surface
201907_080.0_090.0_78	NR0469	201907	NA	55	080.0 090.0	NA	NA	Prodo	FALSE		14		78		TRUE	TRUE	2	4	NA		1445	1455	7/23/2019	20:21	7/23/19 20:21	33.14367	-123.22022	-158.2230072	2	0	78	14.06099987	33.38499832	24.93190002	5.860000134	0.379999995	1.600000024	0	0.090000004	0.240999997	0.143999994	3		23.5	135.6999969	27.02334836	83.04201656	3643565710	1365869385	DCM
201907_080.0_090.0_170	NR0470	201907	NA	55	080.0 090.0	NA	NA	Prodo	FALSE		8		170		FALSE	TRUE		6	NA		1445	1505	7/23/2019	20:21	7/23/19 20:21	33.14367	-123.22022	-158.2230072	1	0	170	9.755000114	33.7826004	26.04915047	3.448999882	1.659999967	20.35000038	20.72999954	0	0.023	0.030999999	3		23.5	135.6999969	27.02334836	83.04201656	3643565710	1365869385	Deep
201907_080.0_090.0_515	NR0471	201907	NA	55	080.0 090.0	NA	NA	Prodo	FALSE		1		515		FALSE	TRUE		6	NA		1445	1505	7/23/2019	20:21	7/23/19 20:21	33.14367	-123.22022	-158.2230072	1	0	515	6.041999817	34.22140121	26.94368935	0.493000001	3.109999895	73.62999725	39.38000107	0.159999996	NA	NA	3		23.5	135.6999969	27.02334836	83.04201656	3643565710	1365869385	Deep
201907_076.7_049.0_10	NR0472	201907	NA	63	076.7 049.0	NA	NA	Prodo	FALSE		9		10		TRUE	TRUE	1.5	1.5	NA	Filters clogged, 1.5 L filtered of each in 30 min	1007	1030	7/25/2019	16:32	7/25/19 16:32	35.0892	-120.77232	-6.836999893	2	0	10	13.24499989	33.75329971	25.3793602	6.006999969	0.660000026	13.88000011	5.949999809	0.289999992	12.34200001	1.08099997	3		355.2999878	1861.099976	19.61073493	10	3643565710	1365869385	Surface
201911_090.0_080.0_11	NR0473	201911	NA	22	090.0 080.0	NA	NA	Prodo	FALSE		22		11		TRUE	TRUE	2	4	150 rpm		1312	1343	11/8/2019	19:54	11/8/19 19:54	31.75118	-121.31418	-208.572998	2	0	11	15.79800034	33.33380127	24.51329994	5.988999844	0.239999995	1.830000043	0	0	0.800999999	0.217999995	3		58.09999847	204.3000031	20.98544013	51.88170358	3643565710	1365869385	Surface
201911_090.0_080.0_27	NR0474	201911	NA	22	090.0 080.0	NA	NA	Prodo	FALSE		19		27		TRUE	TRUE	2	4	150 rpm		1312	1338	11/8/2019	19:54	11/8/19 19:54	31.75118	-121.31418	-208.572998	2	0	27	15.84700012	33.38660049	24.54404068	5.840000153	0.25	1.600000024	0	0	1.518000007	0.551999986	3		58.09999847	204.3000031	20.98544013	51.88170358	3643565710	1365869385	DCM
201911_090.0_080.0_170	NR0475	201911	NA	22	090.0 080.0	NA	NA	Prodo	FALSE		8		170		FALSE	TRUE		6	150 rpm		1312	1335	11/8/2019	19:54	11/8/19 19:54	31.75118	-121.31418	-208.572998	1	0	169	9.045999527	33.95679855	26.30007935	2.697000027	1.970000029	30.21999931	26.17000008	0	0.008	0.027000001	3		58.09999847	204.3000031	20.98544013	51.88170358	3643565710	1365869385	Deep
201911_090.0_080.0_515	NR0476	201911	NA	22	090.0 080.0	NA	NA	Prodo	FALSE		1		515		FALSE	TRUE		6	150 rpm		1312	1333	11/8/2019	19:54	11/8/19 19:54	31.75118	-121.31418	-208.572998	1	0	515	5.980999947	34.27569962	26.99422073	0.35800001	3.119999886	77.65000153	40.15000153	0	NA	NA	3		58.09999847	204.3000031	20.98544013	51.88170358	3643565710	1365869385	Deep
201911_090.0_045.0_10	NR0477	201911	NA	26	090.0 045.0	NA	NA	Prodo	FALSE		22		10		TRUE	TRUE	2	4	150 rpm		1109	1129	11/9/2019	17:55	11/9/19 17:55	32.91868	-118.93473	-69.0719986	2	0	10	18.55800056	33.64929962	24.10207939	5.445000172	0.180000007	1.159999967	0	0	0.180000007	0.039999999	3		28.29999924	294.6000061	11.07074874	31.79898214	3643565710	1365869385	Surface
201911_090.0_045.0_40	NR0478	201911	NA	26	090.0 045.0	NA	NA	Prodo	FALSE		17		40		TRUE	TRUE	2	4	150 rpm		1109	1133	11/9/2019	17:55	11/9/19 17:55	32.91868	-118.93473	-69.0719986	2	0	40	13.50599957	33.51229858	25.14191055	5.374000072	0.569999993	4.699999809	3.930000067	0	0.616999984	0.416000009	3		28.29999924	294.6000061	11.07074874	31.79898214	3643565710	1365869385	DCM
201911_090.0_045.0_170	NR0479	201911	NA	26	090.0 045.0	NA	NA	Prodo	FALSE		8		170		FALSE	TRUE		6	150 rpm		1109	1130	11/9/2019	17:55	11/9/19 17:55	32.91868	-118.93473	-69.0719986	1	0	170	9.312000275	34.03139877	26.31600952	2.390000105	2.039999962	30.95000076	25.98999977	0	0.004	0.039000001	3		28.29999924	294.6000061	11.07074874	31.79898214	3643565710	1365869385	Deep
201911_090.0_045.0_515	NR0480	201911	NA	26	090.0 045.0	NA	NA	Prodo	FALSE		1		515		FALSE	TRUE		6	150 rpm		1109	1126	11/9/2019	17:55	11/9/19 17:55	32.91868	-118.93473	-69.0719986	1	0	514	6.434000015	34.30120087	26.95693016	0.351000011	3.029999971	71.48000336	38.09999847	0	NA	NA	3		28.29999924	294.6000061	11.07074874	31.79898214	3643565710	1365869385	Deep
201911_080.0_060.0_13	NR0481	201911	NA	63	080.0 060.0	NA	NA	Prodo	FALSE		23		13		TRUE	TRUE	2	4	150 rpm		1157	1222	11/15/2019	18:37	11/15/19 18:37	34.15023	-121.15517	-38.70100021	2	0	13	16.71699905	33.60240173	24.50996017	5.678999901	0.200000003	0.920000017	0	0	0.583000004	0.157000005	3		37.20000076	351.2000122	17.15029642	35.50000036	3643565710	1365869385	Surface
201911_080.0_060.0_28	NR0482	201911	NA	63	080.0 060.0	NA	NA	Prodo	FALSE		19		28		TRUE	TRUE	2	4	150 rpm		1157	1223	11/15/2019	18:37	11/15/19 18:37	34.15023	-121.15517	-38.70100021	2	0	28	15.87199974	33.58240128	24.68907928	5.676000118	0.25	1.230000019	0.100000001	0	0.98299998	0.324000001	3		37.20000076	351.2000122	17.15029642	35.50000036	3643565710	1365869385	DCM
201911_080.0_060.0_170	NR0483	201911	NA	63	080.0 060.0	NA	NA	Prodo	FALSE		8		170		FALSE	TRUE		6	150 rpm		1157	1218	11/15/2019	18:37	11/15/19 18:37	34.15023	-121.15517	-38.70100021	1	0	170	8.812000275	34.03499985	26.39813042	2.134000063	2.180000067	35.36999893	28.60000038	0	0.01	0.033	3		37.20000076	351.2000122	17.15029642	35.50000036	3643565710	1365869385	Deep
201911_080.0_060.0_515	NR0484	201911	NA	63	080.0 060.0	NA	NA	Prodo	FALSE		1		515		FALSE	TRUE		6	150 rpm		1157	1219	11/15/2019	18:37	11/15/19 18:37	34.15023	-121.15517	-38.70100021	1	0	515	6.300000191	34.28720093	26.96311951	0.38499999	3.059999943	74	38.63000107	0	NA	NA	3		37.20000076	351.2000122	17.15029642	35.50000036	3643565710	1365869385	Deep
201911_080.0_100.0_12	NR0485	201911	NA	67	080.0 100.0	NA	NA	Prodo	TRUE		22		12		TRUE	TRUE	2	4	150 rpm		946	1006	11/16/2019	16:28	11/16/19 16:28	32.8276	-123.90898	-197.7079926	2	0	12	18.97900009	33.44139862	23.83782959	5.395999908	0.200000003	1.200000048	0	0	0.152999997	0.041000001	3		26.60000038	141.1000061	50.33109516	99.51943462	3643565710	1365869385	Surface
201911_080.0_100.0_96	NR0486	201911	NA	67	080.0 100.0	NA	NA	Prodo	TRUE		14		96		TRUE	TRUE	2	4	150 rpm		946	1004	11/16/2019	16:28	11/16/19 16:28	32.8276	-123.90898	-197.7079926	2	0	96	14.06200027	33.5304985	25.04515076	5.662000179	0.270000011	2.069999933	0.170000002	0	0.228	0.157000005	3		26.60000038	141.1000061	50.33109516	99.51943462	3643565710	1365869385	DCM
201911_080.0_100.0_170	NR0487	201911	NA	67	080.0 100.0	NA	NA	Prodo	TRUE		8		170		FALSE	TRUE		6	150 rpm		946	1006	11/16/2019	16:28	11/16/19 16:28	32.8276	-123.90898	-197.7079926	1	0	170	9.706000328	33.77299881	26.0497303	4.179999828	1.309999943	17.28000069	18.04000092	0	0.017999999	0.018999999	3		26.60000038	141.1000061	50.33109516	99.51943462	3643565710	1365869385	Deep
201911_080.0_100.0_515	NR0488	201911	NA	67	080.0 100.0	NA	NA	Prodo	TRUE		1		515		FALSE	TRUE		6	150 rpm		946	1005	11/16/2019	16:28	11/16/19 16:28	32.8276	-123.90898	-197.7079926	1	0	516	5.486000061	34.14979935	26.95461082	0.626999974	3.00999999	80.18000031	41.33000183	0	NA	NA	3		26.60000038	141.1000061	50.33109516	99.51943462	3643565710	1365869385	Deep
201911_083.3_051.0_10	NR0489	201911	NA	54	083.3 051.0	NA	NA	Prodo	FALSE	shallow cast < 100m ChlA max ~ 10m	13		10		TRUE	TRUE	2	4	150 rpm		841	900	11/14/2019	16:02	11/14/19 16:02	33.87523	-120.142	-47.76800156	2	0	10	16.72999954	33.6269989	24.5255909	5.606999874	0.200000003	2.269999981	0.5	0	1.113999963	0.282000005	3		55.90000153	522.5999756	14.71193161	25.09677412	3643565710	1365869385	Surface
201907_086.7_100.0_170	NR0490	201907	NA	42	086.7 100.0	NA	NA	Prodo	FALSE		8		170		FALSE	TRUE		6	NA		1035	1055	7/20/2019	16:12	7/20/19 16:12	31.65427	-123.06627	-270.3760071	1	0	170	9.038000107	33.92449951	26.27609062	3.030999899	1.840000033	27.71999931	24.82999992	0	0.003	0.028000001	3		35.20000076	224.1000061	17.12025521	69.795389	3643565710	1365869385	Deep
201907_086.7_100.0_515	NR0491	201907	NA	42	086.7 100.0	NA	NA	Prodo	FALSE		1		515		FALSE	TRUE		6	NA		1035	1055	7/20/2019	16:12	7/20/19 16:12	31.65427	-123.06627	-270.3760071	1	0	515	5.899000168	34.26380157	26.99494934	0.421999991	3.140000105	78.01000214	40.79000092	0	NA	NA	3		35.20000076	224.1000061	17.12025521	69.795389	3643565710	1365869385	Deep
201904_086.7_045.0_170	NR0492	201904	NA	31	086.7 045.0	NA	NA	Prodo	FALSE		8		170		FALSE	TRUE		6	NA		1302	1323	4/8/2019	19:22	4/8/19 19:22	33.48132	-119.31367	-51.23899841	1	0	170	8.994000435	34.0617981	26.39056015	1.995000005	2.220000029	34.59000015	27.94000053	0	0.032000002	0.118000001	3		57.5	776.7000122	18.61516353	30.95522366	3643565710	1365869385	Deep
201904_083.3_070.0_515	NR0493	201904	NA	54	083.3 070.0	NA	NA	Prodo	FALSE		1		515		FALSE	TRUE		6	NA		1253	1310	4/14/2019	19:20	4/14/19 19:20	33.23898	-121.4385	-123.0019989	1	0	516	5.671999931	34.18149948	26.95750999	0.500999987	3.069999933	78.08999634	40.79999924	0	NA	NA	3		131.6000061	288.7999878	24.59623429	55.63636371	3643565710	1365869385	Deep
201904_083.3_070.0_170	NR0494	201904	NA	54	083.3 070.0	NA	NA	Prodo	FALSE		8		170		FALSE	TRUE		6	NA		1253	1310	4/14/2019	19:20	4/14/19 19:20	33.23898	-121.4385	-123.0019989	1	0	170	9.623999596	33.83089828	26.10847092	3.086999893	1.75	24.20000076	22.87999916	0	0.017000001	0.079999998	3		131.6000061	288.7999878	24.59623429	55.63636371	3643565710	1365869385	Deep
201904_086.7_045.0_515	NR0495	201904	NA	31	086.7 045.0	NA	NA	Prodo	FALSE		1		515		FALSE	TRUE		6	NA		1302	1325	4/8/2019	19:22	4/8/19 19:22	33.48132	-119.31367	-51.23899841	1	0	517	6.30700016	34.32180023	26.98959923	0.30399999	3.130000114	75.62000275	38.50999832	0.129999995	NA	NA	3		57.5	776.7000122	18.61516353	30.95522366	3643565710	1365869385	Deep
201907_093.3_045.0_515	NR0496	201907	NA	8	093.3 045.0	NA	NA	Prodo	FALSE		1		515		FALSE	TRUE		6	NA		1400	1430	7/12/2019	19:31	7/12/19 19:31	32.35088	-118.54753	-74.6230011	1	0	516	6.162000179	34.32440186	27.0100708	0.331	3.150000095	75.69999695	39.16999817	0	NA	NA	3		39.59999847	434.2000122	13.00844671	25.29357791	3643565710	1365869385	Deep
201907_093.3_045.0_170	NR0497	201907	NA	8	093.3 045.0	NA	NA	Prodo	FALSE		8		170		FALSE	TRUE		6	NA		1400	1430	7/12/2019	19:31	7/12/19 19:31	32.35088	-118.54753	-74.6230011	1	0	174	9.017000198	34.11970139	26.43239975	1.927999973	2.25999999	35.09000015	28.06999969	0	0.005	0.057999998	3		39.59999847	434.2000122	13.00844671	25.29357791	3643565710	1365869385	Deep
202001_093.3_060.0_12	NR0498	202001	NA	NA	093.3 060.0	NA	NA	Prodo	FALSE	NA	22	21,23	12	NA	TRUE	TRUE	2	4	NA	NA	1116	1133	1/6/2020	17:30	1/6/20 17:30	31.85113	-119.57558	-134.8659973	2	0	12	15.76500034	33.48860168	24.63982964	5.677999973	0.219999999	1.340000033	0	0	0.324000001	0.093000002	6		28.89999962	282.2999878	34.76556455	44.10880837	3643565710	1365869385	Surface
